make,model,mileage,price,registration,fuel,country,brand,page
mercedes-benz,a 180,105000,11900,12-2012,d,i,mercedes-benz,83
mercedes-benz,glc 220,86507,29000,02-2018,d,b,mercedes-benz,83
mercedes-benz,cla 220,125000,24490,10-2019,d,d,mercedes-benz,83
mercedes-benz,c 200,57283,25990,02-2019,b,d,mercedes-benz,83
mercedes-benz,gla 200,122000,15900,07-2014,d,i,mercedes-benz,83
mercedes-benz,cla 250,36650,34790,06-2021,b,d,mercedes-benz,83
mercedes-benz,cla 250,217,29400,04-2022,2,d,mercedes-benz,83
mercedes-benz,vito,124973,29950,11-2016,d,d,mercedes-benz,83
mercedes-benz,e 300,77378,29480,06-2021,2,d,mercedes-benz,83
mercedes-benz,e 300,21436,49980,02-2025,2,d,mercedes-benz,83
mercedes-benz,gle 63 amg,7750,106750,10-2023,b,d,mercedes-benz,83
mercedes-benz,c 220,97409,27880,11-2021,d,d,mercedes-benz,83
mercedes-benz,e 53 amg,68839,55900,10-2022,2,i,mercedes-benz,83
mercedes-benz,cla 200,40205,26490,06-2020,d,d,mercedes-benz,83
mercedes-benz,cla 200,74400,22950,10-2019,d,a,mercedes-benz,83
mercedes-benz,a 200,100310,26800,02-2021,d,i,mercedes-benz,83
mercedes-benz,a 250,79432,25600,10-2021,2,b,mercedes-benz,83
mercedes-benz,c 180,108533,24000,01-2020,d,b,mercedes-benz,83
mercedes-benz,a 180,64545,25945,11-2021,b,nl,mercedes-benz,83
mercedes-benz,a 160,103148,14900,03-2018,d,i,mercedes-benz,83
mercedes-benz,c 200,7200,35900,05-2025,b,d,mercedes-benz,84
mercedes-benz,gle 63 amg,7750,106750,10-2023,b,d,mercedes-benz,84
mercedes-benz,c 220,97409,27880,11-2021,d,d,mercedes-benz,84
mercedes-benz,cla 200,40205,26490,06-2020,d,d,mercedes-benz,84
mercedes-benz,cla 200,74400,22950,10-2019,d,a,mercedes-benz,84
mercedes-benz,c 300,25200,29950,12-2020,b,d,mercedes-benz,84
mercedes-benz,a 200,100310,26800,02-2021,d,i,mercedes-benz,84
mercedes-benz,a 250,79432,25600,10-2021,2,b,mercedes-benz,84
mercedes-benz,c 180,108533,24000,01-2020,d,b,mercedes-benz,84
mercedes-benz,a 180,64545,25945,11-2021,b,nl,mercedes-benz,84
mercedes-benz,a 160,103148,14900,03-2018,d,i,mercedes-benz,84
mercedes-benz,cla 200,106000,17790,04-2016,b,d,mercedes-benz,84
mercedes-benz,a 200,73841,28500,09-2019,b,nl,mercedes-benz,84
mercedes-benz,a 200,72045,23888,03-2019,b,d,mercedes-benz,84
mercedes-benz,v 250,59485,43560,12-2018,d,b,mercedes-benz,84
mercedes-benz,glc 220,8371,54980,05-2025,d,d,mercedes-benz,84
mercedes-benz,gla 200,5000,39970,12-2024,b,d,mercedes-benz,84
mercedes-benz,gla 180,44543,31900,09-2022,d,i,mercedes-benz,84
mercedes-benz,glb 220,26743,42842,12-2023,d,d,mercedes-benz,84
mercedes-benz,glb 220,111813,29400,02-2021,d,d,mercedes-benz,84
mercedes-benz,glc 300,74072,35900,01-2023,2,b,mercedes-benz,85
mercedes-benz,gls 63 amg,54000,93890,10-2021,b,d,mercedes-benz,85
mercedes-benz,eqa 250,47059,31500,08-2023,e,b,mercedes-benz,85
mercedes-benz,ml 350,223215,9999,05-2006,l,nl,mercedes-benz,85
mercedes-benz,glb 200,100000,31900,10-2022,d,i,mercedes-benz,85
mercedes-benz,c 200,33000,39720,02-2022,b,d,mercedes-benz,85
mercedes-benz,sprinter,154672,21950,05-2021,d,d,mercedes-benz,85
mercedes-benz,sl 500,92000,36950,09-2012,b,d,mercedes-benz,85
mercedes-benz,vito,81765,22900,06-2020,e,d,mercedes-benz,85
mercedes-benz,b 220,17341,33990,01-2024,d,d,mercedes-benz,85
mercedes-benz,glc 200,19673,49950,08-2024,b,d,mercedes-benz,85
mercedes-benz,e 450,19371,65780,06-2024,b,d,mercedes-benz,85
mercedes-benz,c 180,4065,34854,02-2025,b,d,mercedes-benz,85
mercedes-benz,s 600,70599,67890,08-2018,b,d,mercedes-benz,85
mercedes-benz,gla 200,140000,14999,05-2015,b,b,mercedes-benz,85
mercedes-benz,c 180,8000,44810,11-2025,b,d,mercedes-benz,85
mercedes-benz,e 220,91800,39990,09-2019,d,a,mercedes-benz,85
mercedes-benz,a 250,10000,46090,10-2025,b,d,mercedes-benz,85
mercedes-benz,a 180,97010,15490,02-2018,b,d,mercedes-benz,85
mercedes-benz,v 300,1521,84990,08-2025,b,b,mercedes-benz,85
mercedes-benz,glc 300,74072,35900,01-2023,2,b,mercedes-benz,86
mercedes-benz,gls 63 amg,54000,93890,10-2021,b,d,mercedes-benz,86
mercedes-benz,eqa 250,47059,31500,08-2023,e,b,mercedes-benz,86
mercedes-benz,ml 350,223215,9999,05-2006,l,nl,mercedes-benz,86
mercedes-benz,glb 200,100000,31900,10-2022,d,i,mercedes-benz,86
mercedes-benz,c 200,33000,39720,02-2022,b,d,mercedes-benz,86
mercedes-benz,sprinter,154672,21950,05-2021,d,d,mercedes-benz,86
mercedes-benz,sl 500,92000,36950,09-2012,b,d,mercedes-benz,86
mercedes-benz,vito,81765,22900,06-2020,e,d,mercedes-benz,86
mercedes-benz,b 220,17341,33990,01-2024,d,d,mercedes-benz,86
mercedes-benz,glc 200,19673,49950,08-2024,b,d,mercedes-benz,86
mercedes-benz,e 450,19371,65780,06-2024,b,d,mercedes-benz,86
mercedes-benz,c 180,4065,34854,02-2025,b,d,mercedes-benz,86
mercedes-benz,s 600,70599,67890,08-2018,b,d,mercedes-benz,86
mercedes-benz,gla 200,140000,14999,05-2015,b,b,mercedes-benz,86
mercedes-benz,c 180,8000,44810,11-2025,b,d,mercedes-benz,86
mercedes-benz,e 220,91800,39990,09-2019,d,a,mercedes-benz,86
mercedes-benz,a 250,10000,46090,10-2025,b,d,mercedes-benz,86
mercedes-benz,v 300,1521,84990,08-2025,b,b,mercedes-benz,86
mercedes-benz,glb 200,128889,32950,05-2021,b,nl,mercedes-benz,86
mercedes-benz,a 180,104000,17490,01-2020,d,b,mercedes-benz,87
mercedes-benz,gle 350,144560,48880,10-2022,3,d,mercedes-benz,87
mercedes-benz,gla 200,96875,30900,03-2022,d,i,mercedes-benz,87
mercedes-benz,a 180,193906,18995,10-2019,b,nl,mercedes-benz,87
mercedes-benz,e 300,12584,67990,04-2025,3,a,mercedes-benz,87
mercedes-benz,eqs,20499,67890,04-2022,e,b,mercedes-benz,87
mercedes-benz,cla 200,20932,35900,04-2024,d,i,mercedes-benz,87
mercedes-benz,vito,79859,30670,02-2020,d,d,mercedes-benz,87
mercedes-benz,c 300,71802,39980,09-2022,d,d,mercedes-benz,87
mercedes-benz,c 63 amg,53400,58990,03-2012,b,d,mercedes-benz,87
mercedes-benz,cle 200,15613,49000,10-2024,b,d,mercedes-benz,87
mercedes-benz,cla 200,29000,36900,01-2024,d,d,mercedes-benz,87
mercedes-benz,glc 300,92280,31970,08-2018,b,d,mercedes-benz,87
mercedes-benz,glb 220,70700,36770,12-2020,d,d,mercedes-benz,87
mercedes-benz,b 160,53305,17550,01-2020,d,b,mercedes-benz,87
mercedes-benz,cla 45 amg,180570,24890,09-2016,b,d,mercedes-benz,87
mercedes-benz,c 300,3500,42870,07-2025,3,d,mercedes-benz,87
mercedes-benz,e 350,86452,21990,03-2014,b,d,mercedes-benz,87
mercedes-benz,b 250,33500,23460,07-2021,2,d,mercedes-benz,87
mercedes-benz,cla 200,45000,25799,01-2023,d,d,mercedes-benz,87
mercedes-benz,e 220,138500,17990,05-2013,d,d,mercedes-benz,88
mercedes-benz,gla 180,96000,16490,03-2016,d,a,mercedes-benz,88
mercedes-benz,gla 180,40569,31410,04-2023,b,d,mercedes-benz,88
mercedes-benz,glb 220,30000,43995,03-2024,d,d,mercedes-benz,88
mercedes-benz,gle 300,37811,68390,08-2024,d,d,mercedes-benz,88
mercedes-benz,glc 220,11000,51800,03-2024,d,d,mercedes-benz,88
mercedes-benz,c 220,128877,25900,02-2021,d,i,mercedes-benz,88
mercedes-benz,c 350,303686,9999,12-2016,2,nl,mercedes-benz,88
mercedes-benz,e 300,62448,28499,08-2020,2,b,mercedes-benz,88
mercedes-benz,e 220,130000,29990,01-2018,d,i,mercedes-benz,88
mercedes-benz,b 200,31900,20980,07-2019,b,d,mercedes-benz,88
mercedes-benz,glc 300,66272,33900,09-2020,d,i,mercedes-benz,88
mercedes-benz,a 180,15850,35950,03-2025,b,b,mercedes-benz,88
mercedes-benz,eqa 250,45400,27400,10-2021,e,d,mercedes-benz,88
mercedes-benz,e 400,93736,33750,10-2018,d,d,mercedes-benz,88
mercedes-benz,glc 300,134750,29277,08-2021,3,d,mercedes-benz,88
mercedes-benz,cla 220,4582,40694,10-2024,b,d,mercedes-benz,88
mercedes-benz,eqb 250,59165,27400,10-2022,e,d,mercedes-benz,88
mercedes-benz,glc 300,125900,31900,02-2021,d,i,mercedes-benz,88
mercedes-benz,c 180,32700,29860,08-2022,b,d,mercedes-benz,88
mercedes-benz,c 200,68366,20990,03-2020,b,d,mercedes-benz,89
mercedes-benz,glb 220,30000,43995,03-2024,d,d,mercedes-benz,89
mercedes-benz,gle 300,37811,68390,08-2024,d,d,mercedes-benz,89
mercedes-benz,glc 220,11000,51800,03-2024,d,d,mercedes-benz,89
mercedes-benz,c 220,128877,25900,02-2021,d,i,mercedes-benz,89
mercedes-benz,c 350,303686,9999,12-2016,2,nl,mercedes-benz,89
mercedes-benz,e 300,62448,28499,08-2020,2,b,mercedes-benz,89
mercedes-benz,e 220,130000,29990,01-2018,d,i,mercedes-benz,89
mercedes-benz,b 200,31900,20980,07-2019,b,d,mercedes-benz,89
mercedes-benz,glk 220,90505,18590,07-2009,d,d,mercedes-benz,89
mercedes-benz,glc 300,66272,33900,09-2020,d,i,mercedes-benz,89
mercedes-benz,a 180,15850,35950,03-2025,b,b,mercedes-benz,89
mercedes-benz,eqa 250,45400,27400,10-2021,e,d,mercedes-benz,89
mercedes-benz,e 400,93736,33750,10-2018,d,d,mercedes-benz,89
mercedes-benz,glc 300,134750,29277,08-2021,3,d,mercedes-benz,89
mercedes-benz,cla 220,4582,40694,10-2024,b,d,mercedes-benz,89
mercedes-benz,eqb 250,59165,27400,10-2022,e,d,mercedes-benz,89
mercedes-benz,glc 300,125900,31900,02-2021,d,i,mercedes-benz,89
mercedes-benz,c 180,32700,29860,08-2022,b,d,mercedes-benz,89
mercedes-benz,gla 250,97874,26850,10-2020,2,d,mercedes-benz,89
mercedes-benz,e 200,190000,8990,05-2012,d,b,mercedes-benz,90
mercedes-benz,gle 350,95650,55800,04-2022,3,d,mercedes-benz,90
mercedes-benz,a 250,78450,22989,03-2019,b,d,mercedes-benz,90
mercedes-benz,e 200,65164,32950,08-2018,b,nl,mercedes-benz,90
mercedes-benz,glc 220,84800,35900,08-2016,d,a,mercedes-benz,90
mercedes-benz,a 200,10000,35189,04-2025,b,d,mercedes-benz,90
mercedes-benz,e 200,2564,46890,04-2024,b,d,mercedes-benz,90
mercedes-benz,cla 200,15800,32900,09-2024,2,i,mercedes-benz,90
mercedes-benz,b 200,103389,16990,07-2017,d,a,mercedes-benz,90
mercedes-benz,e 53 amg,25000,69990,03-2024,b,b,mercedes-benz,90
mercedes-benz,vito,143100,28990,12-2020,d,d,mercedes-benz,90
mercedes-benz,glc 300,30005,45880,11-2021,2,d,mercedes-benz,90
mercedes-benz,gle 63 amg,130122,37890,05-2017,b,d,mercedes-benz,90
mercedes-benz,glc 300,15607,57750,10-2024,2,b,mercedes-benz,90
mercedes-benz,g 350,135000,69800,01-2018,d,i,mercedes-benz,90
mercedes-benz,e 450,9873,64560,02-2024,b,d,mercedes-benz,90
mercedes-benz,s 350,64918,79990,01-2023,d,d,mercedes-benz,90
mercedes-benz,a 250,146100,25495,07-2018,b,nl,mercedes-benz,90
mercedes-benz,e 200,24600,40890,11-2024,b,d,mercedes-benz,90
mercedes-benz,b 250,41659,22990,11-2022,2,d,mercedes-benz,90
mercedes-benz,e 200,86850,19950,03-2015,b,d,mercedes-benz,91
mercedes-benz,g 350,135000,69800,01-2018,d,i,mercedes-benz,91
mercedes-benz,e 450,9873,64560,02-2024,b,d,mercedes-benz,91
mercedes-benz,s 350,64918,79990,01-2023,d,d,mercedes-benz,91
mercedes-benz,a 250,146100,25495,07-2018,b,nl,mercedes-benz,91
mercedes-benz,e 200,24600,40890,11-2024,b,d,mercedes-benz,91
mercedes-benz,b 250,41659,22990,11-2022,2,d,mercedes-benz,91
mercedes-benz,c 300,59511,37777,09-2022,b,d,mercedes-benz,91
mercedes-benz,420,243000,16998,11-1987,b,d,mercedes-benz,91
mercedes-benz,amg gt,10854,129780,07-2023,2,d,mercedes-benz,91
mercedes-benz,eqb 300,21119,33650,08-2024,e,d,mercedes-benz,91
mercedes-benz,v 250,85704,38990,09-2018,d,d,mercedes-benz,91
mercedes-benz,glc 300,60866,39990,09-2020,2,d,mercedes-benz,91
mercedes-benz,a 180,89000,23989,03-2021,d,a,mercedes-benz,91
mercedes-benz,eqa 250,102793,25490,11-2022,e,d,mercedes-benz,91
mercedes-benz,c 300,78500,24650,06-2020,2,d,mercedes-benz,91
mercedes-benz,eqa 350,3725,38550,05-2021,e,d,mercedes-benz,91
mercedes-benz,e 400,123672,25900,03-2014,b,nl,mercedes-benz,91
mercedes-benz,a 220,26500,35890,11-2023,d,d,mercedes-benz,91
mercedes-benz,a 180,87273,13390,06-2015,b,d,mercedes-benz,91
mercedes-benz,clk 240,262750,7990,02-2004,b,d,mercedes-benz,92
mercedes-benz,v 250,85704,38990,09-2018,d,d,mercedes-benz,92
mercedes-benz,glc 300,60866,39990,09-2020,2,d,mercedes-benz,92
mercedes-benz,a 180,89000,23989,03-2021,d,a,mercedes-benz,92
mercedes-benz,eqa 250,102793,25490,11-2022,e,d,mercedes-benz,92
mercedes-benz,c 300,78500,24650,06-2020,2,d,mercedes-benz,92
mercedes-benz,eqa 350,3725,38550,05-2021,e,d,mercedes-benz,92
mercedes-benz,e 400,123672,25900,03-2014,b,nl,mercedes-benz,92
mercedes-benz,a 220,26500,35890,11-2023,d,d,mercedes-benz,92
mercedes-benz,190,233881,18450,06-1993,d,nl,mercedes-benz,92
mercedes-benz,a 180,87273,13390,06-2015,b,d,mercedes-benz,92
mercedes-benz,c 220,68175,40900,02-2024,3,i,mercedes-benz,92
mercedes-benz,c 220,45506,37900,02-2023,d,i,mercedes-benz,92
mercedes-benz,e 220,60673,32950,03-2020,d,b,mercedes-benz,92
mercedes-benz,gla 200,12900,37886,03-2025,b,d,mercedes-benz,92
mercedes-benz,s 450,96842,44890,06-2018,b,d,mercedes-benz,92
mercedes-benz,glc 43 amg,82990,37200,01-2018,b,d,mercedes-benz,92
mercedes-benz,e 220,8448,47990,03-2025,d,d,mercedes-benz,92
mercedes-benz,a 220,74370,23950,07-2019,b,d,mercedes-benz,92
mercedes-benz,a 200,136000,24900,10-2021,d,b,mercedes-benz,92
mercedes-benz,clk 240,262750,7990,02-2004,b,d,mercedes-benz,93
mercedes-benz,gle 350,29917,64540,10-2022,3,d,mercedes-benz,93
mercedes-benz,s 400,119894,48890,12-2019,d,b,mercedes-benz,93
mercedes-benz,s 400,152237,49990,08-2017,d,b,mercedes-benz,93
mercedes-benz,glc 200,40950,60345,09-2023,b,nl,mercedes-benz,93
mercedes-benz,cle 300,4522,55900,04-2025,b,d,mercedes-benz,93
mercedes-benz,c 43 amg,18300,55777,08-2024,b,d,mercedes-benz,93
mercedes-benz,glb 200,8500,38690,07-2025,d,d,mercedes-benz,93
mercedes-benz,a 180,62019,19290,10-2021,b,a,mercedes-benz,93
mercedes-benz,glb 220,11000,47990,03-2025,d,d,mercedes-benz,93
mercedes-benz,e 300,10916,51900,07-2024,2,d,mercedes-benz,93
mercedes-benz,c 63 amg,17024,85950,11-2023,2,nl,mercedes-benz,93
mercedes-benz,eqs,45980,52999,01-2023,e,b,mercedes-benz,93
mercedes-benz,c 200,9577,43800,02-2025,b,d,mercedes-benz,93
mercedes-benz,glc 250,43343,32480,04-2019,b,d,mercedes-benz,93
mercedes-benz,c 180,41692,31490,12-2023,b,d,mercedes-benz,93
mercedes-benz,e 400,82450,42749,05-2021,d,d,mercedes-benz,93
mercedes-benz,glc 220,8534,56287,06-2025,d,d,mercedes-benz,93
mercedes-benz,gla 220,12874,38411,03-2024,b,d,mercedes-benz,93
mercedes-benz,e 220,12140,48850,04-2025,d,b,mercedes-benz,93
mercedes-benz,cla 200,51309,17890,07-2017,b,d,mercedes-benz,94
mercedes-benz,c 200,3706,35490,06-2024,d,d,mercedes-benz,94
mercedes-benz,gle 450,12300,69900,01-2024,b,d,mercedes-benz,94
mercedes-benz,eqs suv,9100,69980,08-2023,e,d,mercedes-benz,94
mercedes-benz,g 63 amg,119570,69980,01-2017,b,d,mercedes-benz,94
mercedes-benz,cla 200,142846,18900,04-2019,d,i,mercedes-benz,94
mercedes-benz,marco polo,53677,49890,09-2021,d,d,mercedes-benz,94
mercedes-benz,c 43 amg,104875,25870,12-2016,b,d,mercedes-benz,94
mercedes-benz,glc 220,175000,35900,09-2020,d,i,mercedes-benz,94
mercedes-benz,b 250,97685,20880,08-2022,2,d,mercedes-benz,94
mercedes-benz,e 300,15425,52484,02-2025,3,d,mercedes-benz,94
mercedes-benz,glc 250,96318,24640,03-2016,b,d,mercedes-benz,94
mercedes-benz,glc 300,34631,54990,12-2024,2,b,mercedes-benz,94
mercedes-benz,c 300,32400,39980,08-2022,d,d,mercedes-benz,94
mercedes-benz,e 63 amg,158741,27999,08-2008,b,d,mercedes-benz,94
mercedes-benz,b 220,46054,22950,05-2018,b,d,mercedes-benz,94
mercedes-benz,vito,74727,24954,08-2023,d,d,mercedes-benz,94
mercedes-benz,a 200,96093,14999,03-2014,b,d,mercedes-benz,94
mercedes-benz,gla 220,71354,37880,05-2023,d,d,mercedes-benz,94
mercedes-benz,glb 200,9500,40880,07-2025,d,d,mercedes-benz,94
mercedes-benz,cla 200,148000,14500,03-2015,d,i,mercedes-benz,95
mercedes-benz,glc 300,34631,54990,12-2024,2,b,mercedes-benz,95
mercedes-benz,c 300,32400,39980,08-2022,d,d,mercedes-benz,95
mercedes-benz,e 63 amg,158741,27999,08-2008,b,d,mercedes-benz,95
mercedes-benz,b 220,46054,22950,05-2018,b,d,mercedes-benz,95
mercedes-benz,vito,74727,24954,08-2023,d,d,mercedes-benz,95
mercedes-benz,a 200,96093,14999,03-2014,b,d,mercedes-benz,95
mercedes-benz,gla 220,71354,37880,05-2023,d,d,mercedes-benz,95
mercedes-benz,glb 200,9500,40880,07-2025,d,d,mercedes-benz,95
mercedes-benz,e 220,54212,39800,07-2020,d,d,mercedes-benz,95
mercedes-benz,gls 350,14500,99900,03-2024,d,b,mercedes-benz,95
mercedes-benz,b 250,27100,30900,02-2024,2,d,mercedes-benz,95
mercedes-benz,eqa 250,19567,33900,05-2024,e,i,mercedes-benz,95
mercedes-benz,cla 180,18500,30500,12-2023,b,d,mercedes-benz,95
mercedes-benz,glc 200,27735,46850,10-2024,b,d,mercedes-benz,95
mercedes-benz,c 300,113000,37990,05-2019,b,a,mercedes-benz,95
mercedes-benz,c 200,13820,36380,10-2024,d,d,mercedes-benz,95
mercedes-benz,a 200,17639,33999,02-2024,b,nl,mercedes-benz,95
mercedes-benz,cls 350,96500,43980,08-2019,b,d,mercedes-benz,95
mercedes-benz,c 300,49874,35900,02-2023,2,b,mercedes-benz,95
mercedes-benz,e 200,107800,15990,05-2012,b,d,mercedes-benz,96
mercedes-benz,gl 350,124000,32900,07-2016,d,i,mercedes-benz,96
mercedes-benz,a 180,95000,20990,10-2020,d,i,mercedes-benz,96
mercedes-benz,eqe 300,6245,49900,03-2024,e,i,mercedes-benz,96
mercedes-benz,e 53 amg,6910,74990,12-2023,b,d,mercedes-benz,96
mercedes-benz,230,24302,16900,04-1974,b,d,mercedes-benz,96
mercedes-benz,a 45 amg,131260,22950,05-2014,b,nl,mercedes-benz,96
mercedes-benz,glb 180,2376,39900,07-2025,b,d,mercedes-benz,96
mercedes-benz,a 180,59900,26900,08-2022,b,l,mercedes-benz,96
mercedes-benz,cle 450,4980,59990,11-2023,b,d,mercedes-benz,96
mercedes-benz,c 200,89101,25390,02-2021,b,d,mercedes-benz,96
mercedes-benz,glc 300,36300,51800,03-2023,3,i,mercedes-benz,96
mercedes-benz,vito,119638,35600,02-2022,d,b,mercedes-benz,96
mercedes-benz,c 180,16440,34750,08-2024,b,d,mercedes-benz,96
mercedes-benz,a 180,112606,17950,12-2019,b,b,mercedes-benz,96
mercedes-benz,glc 300,132368,27850,07-2020,2,d,mercedes-benz,96
mercedes-benz,glc 200,66183,35880,03-2022,d,d,mercedes-benz,96
mercedes-benz,a 250,141347,24880,08-2020,2,nl,mercedes-benz,96
mercedes-benz,c 180,69949,39945,06-2021,b,nl,mercedes-benz,96
mercedes-benz,b 200,10367,29489,12-2024,d,d,mercedes-benz,96
mercedes-benz,e 200,107800,15990,05-2012,b,d,mercedes-benz,97
mercedes-benz,e 200,99999,27990,10-2017,b,d,mercedes-benz,97
mercedes-benz,glb 180,86002,30750,04-2022,d,b,mercedes-benz,97
mercedes-benz,cla 220,64000,29990,10-2021,d,a,mercedes-benz,97
mercedes-benz,c 200,29548,33900,11-2023,3,i,mercedes-benz,97
mercedes-benz,e 400,3253,58690,09-2024,2,d,mercedes-benz,97
mercedes-benz,a 180,28650,26990,04-2024,d,b,mercedes-benz,97
mercedes-benz,e 53 amg,23950,79450,08-2024,2,d,mercedes-benz,97
mercedes-benz,glc 300,43280,54900,12-2023,3,i,mercedes-benz,97
mercedes-benz,cla 180,5250,33490,02-2025,b,d,mercedes-benz,97
mercedes-benz,gla 200,43627,30132,09-2022,d,i,mercedes-benz,97
mercedes-benz,glc 250,76815,26880,09-2016,b,d,mercedes-benz,97
mercedes-benz,cla 200,108000,24990,08-2020,b,a,mercedes-benz,97
mercedes-benz,b 180,132716,17099,09-2019,b,b,mercedes-benz,97
mercedes-benz,sprinter,129000,16363,12-2017,d,d,mercedes-benz,97
mercedes-benz,cla 200,112556,31740,10-2020,b,nl,mercedes-benz,97
mercedes-benz,e 300,27233,66890,12-2024,3,d,mercedes-benz,97
mercedes-benz,a 200,12434,34990,02-2025,d,i,mercedes-benz,97
mercedes-benz,c 200,124900,21499,06-2020,b,b,mercedes-benz,97
mercedes-benz,gle 63 amg,50,119995,12-2024,b,d,mercedes-benz,97
mercedes-benz,a 180,109749,14990,03-2013,d,b,mercedes-benz,98
mercedes-benz,e 300,27233,66890,12-2024,3,d,mercedes-benz,98
mercedes-benz,a 200,12434,34990,02-2025,d,i,mercedes-benz,98
mercedes-benz,c 200,124900,21499,06-2020,b,b,mercedes-benz,98
mercedes-benz,e 300,7400,52970,03-2025,3,d,mercedes-benz,98
mercedes-benz,b 250,39998,21440,11-2022,2,d,mercedes-benz,98
mercedes-benz,c 400,128000,32900,10-2020,b,d,mercedes-benz,98
mercedes-benz,cla 250,38800,33870,05-2020,b,d,mercedes-benz,98
mercedes-benz,vito,61711,26406,06-2024,d,d,mercedes-benz,98
mercedes-benz,glc 300,22681,65944,10-2024,3,d,mercedes-benz,98
mercedes-benz,glc 300,70609,35900,12-2019,d,d,mercedes-benz,98
mercedes-benz,cls,119000,37900,12-2018,d,i,mercedes-benz,98
mercedes-benz,glc 220,129600,34900,04-2022,d,i,mercedes-benz,98
mercedes-benz,s 350,104400,65900,10-2020,d,a,mercedes-benz,98
mercedes-benz,glc 200,76758,35900,11-2020,b,b,mercedes-benz,98
mercedes-benz,gla 200,48650,26900,10-2019,d,a,mercedes-benz,98
mercedes-benz,e 220,26700,46780,07-2024,d,d,mercedes-benz,98
mercedes-benz,v 250,13333,59710,07-2024,d,d,mercedes-benz,98
mercedes-benz,glc 220,49987,46400,02-2023,d,d,mercedes-benz,98
mercedes-benz,e 63 amg,80000,66880,08-2019,b,d,mercedes-benz,98
mercedes-benz,glk 220,182000,14500,05-2013,d,d,mercedes-benz,99
mercedes-benz,a 160,36980,20990,07-2019,b,b,mercedes-benz,99
mercedes-benz,c 200,75577,28779,06-2022,b,d,mercedes-benz,99
